query_id	doc_id	doc_score
6       	1203  	0.0      
6       	1207  	0.0      
6       	1210  	0.0      
6       	1221  	0.0      
6       	1223  	0.0      
6       	1224  	0.0      
6       	1232  	0.0      
6       	1233  	0.0      
6       	1235  	0.0      
6       	1236  	0.0      
6       	1238  	0.0      
6       	1242  	0.0      
6       	1245  	0.0      
6       	1247  	0.0      
6       	1248  	0.0      
6       	1249  	0.0      
6       	1250  	0.0      
6       	1251  	0.0      
6       	1252  	0.0      
6       	1253  	0.0      
6       	1254  	0.0      
6       	1255  	0.0      
6       	1256  	0.0      
6       	1259  	0.0      
6       	1260  	0.0      
6       	1265  	0.0      
6       	1266  	0.0      
6       	1267  	0.0      
6       	1270  	0.0      
6       	1272  	0.0      
6       	1274  	0.0      
6       	1280  	0.0      
6       	1283  	0.0      
6       	1288  	0.0      
6       	1295  	0.0      
6       	1296  	0.0      
6       	1297  	0.0      
6       	1303  	0.0      
6       	1304  	0.0      
6       	1307  	0.0      
6       	1309  	0.0      
6       	1315  	0.0      
6       	1318  	0.0      
6       	1322  	0.0      
6       	1326  	0.0      
6       	1328  	0.0      
6       	1330  	0.0      
6       	1332  	0.0      
6       	1334  	0.0      
6       	1336  	0.0      
6       	1343  	0.0      
6       	1349  	0.0      
6       	1351  	0.0      
6       	1353  	0.0      
6       	1354  	0.0      
6       	1356  	0.0      
6       	1365  	0.0      
6       	1370  	0.0      
6       	1371  	0.0      
6       	1373  	0.0      
6       	1375  	0.0      
6       	1379  	0.0      
6       	1382  	0.0      
6       	1383  	0.0      
6       	1385  	0.0      
6       	1386  	0.0      
6       	1391  	0.0      
6       	1394  	0.0      
7       	492   	6.695    
7       	122   	5.456    
7       	434   	5.401    
7       	124   	5.234    
7       	973   	4.987    
7       	1040  	4.77     
7       	373   	4.72     
7       	57    	4.585    
7       	1381  	4.565    
7       	232   	4.404    
7       	56    	4.38     
7       	541   	4.187    
7       	234   	4.177    
7       	1104  	4.106    
7       	225   	3.987    
7       	688   	3.944    
7       	801   	3.649    
7       	433   	3.543    
7       	673   	3.527    
7       	1231  	3.481    
7       	567   	3.422    
7       	441   	3.248    
7       	638   	3.237    
7       	717   	3.225    
7       	695   	3.21     
7       	248   	3.162    
7       	992   	3.053    
7       	636   	3.045    
7       	32    	3.018    
7       	698   	2.996    
7       	1147  	2.992    
7       	233   	2.985    
7       	469   	2.985    
7       	572   	2.983    
7       	1347  	2.979    
7       	1108  	2.977    
7       	907   	2.961    
7       	1192  	2.956    
7       	1352  	2.954    
7       	693   	2.918    
7       	1307  	2.913    
7       	53    	2.867    
7       	125   	2.86     
7       	37    	2.845    
7       	947   	2.843    
7       	713   	2.826    
7       	1006  	2.822    
7       	1355  	2.819    
7       	988   	2.808    
7       	62    	2.805    
7       	193   	2.801    
7       	498   	2.797    
7       	694   	2.788    
7       	712   	2.786    
7       	704   	2.78     
7       	927   	2.766    
7       	27    	2.743    
7       	69    	2.719    
7       	189   	2.709    
7       	759   	2.701    
7       	1351  	2.698    
7       	1229  	2.694    
7       	48    	2.684    
7       	1350  	2.671    
7       	1114  	2.668    
7       	1294  	2.659    
7       	1344  	2.658    
7       	96    	2.64     
7       	1179  	2.637    
7       	1117  	2.636    
7       	624   	2.628    
7       	946   	2.617    
7       	277   	2.611    
7       	1309  	2.604    
7       	1248  	2.594    
7       	1250  	2.583    
7       	1204  	2.566    
7       	9     	2.557    
7       	197   	2.547    
7       	413   	2.546    
7       	25    	2.538    
7       	199   	2.517    
7       	1064  	2.516    
7       	354   	2.506    
7       	746   	2.5      
7       	443   	2.489    
7       	1077  	2.469    
7       	758   	2.461    
7       	1343  	2.459    
7       	420   	2.426    
7       	1336  	2.396    
7       	1262  	2.39     
7       	1186  	2.384    
7       	1201  	2.381    
7       	423   	2.375    
7       	58    	2.372    
7       	792   	2.367    
7       	569   	2.348    
7       	845   	2.345    
7       	520   	2.341    
7       	70    	2.334    
7       	1115  	2.324    
7       	164   	2.31     
7       	753   	2.31     
7       	231   	2.285    
7       	815   	2.274    
7       	1277  	2.27     
7       	165   	2.265    
7       	187   	2.242    
7       	709   	2.228    
7       	1000  	2.221    
7       	359   	2.22     
7       	640   	2.217    
7       	757   	2.195    
7       	1304  	2.183    
7       	645   	2.182    
7       	889   	2.182    
7       	1185  	2.176    
7       	1005  	2.168    
7       	993   	2.158    
7       	798   	2.152    
7       	466   	2.142    
7       	1328  	2.142    
7       	363   	2.141    
7       	440   	2.136    
7       	517   	2.133    
7       	564   	2.132    
7       	999   	2.128    
7       	1218  	2.128    
7       	626   	2.126    
7       	1392  	2.117    
7       	1339  	2.109    
7       	262   	2.108    
7       	1268  	2.108    
7       	97    	2.106    
7       	711   	2.106    
7       	174   	2.1      
7       	110   	2.097    
7       	439   	2.097    
7       	1188  	2.097    
7       	254   	2.09     
7       	1105  	2.09     
7       	1051  	2.083    
7       	1356  	2.079    
7       	149   	2.076    
7       	475   	2.076    
7       	39    	2.075    
7       	1292  	2.075    
7       	1313  	2.075    
7       	1349  	2.073    
7       	364   	2.072    
7       	662   	2.06     
7       	68    	2.056    
7       	828   	2.056    
7       	1243  	2.056    
7       	996   	2.051    
7       	160   	2.046    
7       	312   	2.043    
7       	1213  	2.032    
7       	465   	2.022    
7       	229   	2.02     
7       	484   	2.02     
7       	901   	2.02     
7       	240   	2.019    
7       	1217  	2.019    
7       	329   	2.008    
7       	315   	2.005    
7       	12    	2.002    
7       	1244  	2.002    
7       	563   	1.993    
7       	1332  	1.992    
7       	542   	1.985    
7       	1331  	1.984    
7       	338   	1.967    
7       	972   	1.964    
7       	708   	1.948    
7       	185   	1.945    
7       	1235  	1.945    
7       	937   	1.936    
7       	1001  	1.936    
7       	1     	1.935    
7       	1205  	1.927    
7       	808   	1.926    
7       	82    	1.893    
7       	962   	1.889    
7       	1193  	1.888    
7       	16    	1.882    
7       	49    	1.88     
7       	829   	1.876    
7       	348   	1.872    
7       	292   	1.866    
7       	979   	1.865    
7       	1254  	1.854    
7       	33    	1.853    
7       	1039  	1.85     
7       	132   	1.847    
7       	943   	1.841    
7       	196   	1.84     
7       	609   	1.837    
7       	1061  	1.837    
7       	1129  	1.824    
7       	101   	1.814    
7       	612   	1.814    
7       	565   	1.813    
7       	797   	1.809    
7       	675   	1.808    
7       	522   	1.799    
7       	1154  	1.794    
7       	1259  	1.794    
7       	1382  	1.794    
7       	352   	1.792    
7       	788   	1.789    
7       	205   	1.779    
7       	148   	1.776    
7       	924   	1.775    
7       	1184  	1.775    
7       	1195  	1.772    
7       	247   	1.77     
7       	442   	1.77     
7       	773   	1.768    
7       	168   	1.761    
7       	1342  	1.76     
7       	1335  	1.755    
7       	214   	1.749    
7       	246   	1.747    
7       	1303  	1.743    
7       	294   	1.74     
7       	1056  	1.74     
7       	721   	1.739    
7       	379   	1.733    
7       	222   	1.732    
7       	291   	1.732    
7       	1136  	1.727    
7       	371   	1.723    
7       	1094  	1.723    
7       	276   	1.722    
7       	314   	1.714    
7       	129   	1.71     
7       	342   	1.71     
7       	349   	1.71     
7       	744   	1.71     
7       	822   	1.71     
7       	360   	1.709    
7       	530   	1.709    
7       	639   	1.709    
7       	790   	1.709    
7       	179   	1.704    
7       	188   	1.704    
7       	726   	1.7      
7       	79    	1.698    
7       	922   	1.698    
7       	561   	1.697    
7       	580   	1.696    
7       	1366  	1.696    
7       	8     	1.689    
7       	317   	1.689    
7       	476   	1.689    
7       	701   	1.689    
7       	1209  	1.689    
7       	344   	1.677    
7       	1224  	1.677    
7       	1271  	1.673    
7       	1239  	1.669    
7       	1280  	1.666    
7       	459   	1.662    
7       	1135  	1.659    
7       	173   	1.658    
7       	689   	1.651    
7       	1093  	1.651    
7       	767   	1.649    
7       	1255  	1.647    
7       	380   	1.643    
7       	794   	1.64     
7       	649   	1.639    
7       	467   	1.638    
7       	14    	1.634    
7       	212   	1.632    
7       	800   	1.629    
7       	894   	1.629    
7       	1378  	1.628    
7       	195   	1.622    
7       	1107  	1.622    
7       	1310  	1.617    
7       	406   	1.607    
7       	416   	1.607    
7       	310   	1.603    
7       	133   	1.601    
7       	1095  	1.601    
7       	697   	1.594    
7       	272   	1.591    
7       	546   	1.58     
7       	601   	1.578    
7       	444   	1.576    
7       	914   	1.576    
7       	1012  	1.576    
7       	369   	1.573    
7       	265   	1.572    
7       	651   	1.572    
7       	1325  	1.57     
7       	560   	1.562    
7       	643   	1.562    
7       	680   	1.558    
7       	1214  	1.556    
7       	720   	1.551    
7       	1291  	1.551    
7       	282   	1.55     
7       	415   	1.549    
7       	381   	1.545    
7       	127   	1.541    
7       	202   	1.541    
7       	330   	1.541    
7       	1391  	1.541    
7       	147   	1.538    
7       	844   	1.535    
7       	1035  	1.535    
7       	1330  	1.535    
7       	94    	1.534    
7       	1226  	1.534    
7       	204   	1.529    
7       	511   	1.525    
7       	140   	1.52     
7       	1300  	1.519    
7       	1216  	1.518    
7       	827   	1.502    
7       	1191  	1.502    
7       	163   	1.494    
7       	1228  	1.494    
7       	803   	1.491    
7       	825   	1.491    
7       	959   	1.491    
7       	1290  	1.491    
7       	1334  	1.49     
7       	574   	1.489    
7       	51    	1.485    
7       	399   	1.485    
7       	19    	1.484    
7       	710   	1.484    
7       	230   	1.479    
7       	650   	1.459    
7       	814   	1.459    
7       	1306  	1.459    
7       	279   	1.457    
7       	341   	1.457    
7       	396   	1.457    
7       	479   	1.457    
7       	590   	1.457    
7       	881   	1.457    
7       	464   	1.453    
7       	830   	1.447    
7       	605   	1.444    
7       	869   	1.439    
7       	691   	1.431    
7       	731   	1.431    
7       	964   	1.431    
7       	1008  	1.431    
7       	1126  	1.431    
7       	198   	1.429    
7       	1145  	1.421    
7       	203   	1.416    
7       	235   	1.416    
7       	936   	1.413    
7       	1327  	1.411    
7       	134   	1.41     
7       	334   	1.41     
7       	748   	1.408    
7       	1322  	1.408    
7       	976   	1.392    
7       	646   	1.388    
7       	38    	1.387    
7       	1281  	1.386    
7       	495   	1.383    
7       	765   	1.383    
7       	986   	1.383    
7       	1285  	1.379    
7       	667   	1.378    
7       	206   	1.367    
7       	458   	1.367    
7       	120   	1.365    
7       	540   	1.363    
7       	1265  	1.361    
7       	1337  	1.361    
7       	1175  	1.36     
7       	250   	1.357    
7       	280   	1.356    
7       	395   	1.356    
7       	722   	1.356    
7       	987   	1.356    
7       	529   	1.349    
7       	1070  	1.347    
7       	123   	1.343    
7       	782   	1.33     
7       	1167  	1.33     
7       	1324  	1.33     
7       	637   	1.328    
7       	456   	1.327    
7       	945   	1.327    
7       	106   	1.326    
7       	72    	1.323    
7       	252   	1.321    
7       	971   	1.318    
7       	80    	1.317    
7       	216   	1.304    
7       	283   	1.304    
7       	1225  	1.303    
7       	54    	1.294    
7       	226   	1.289    
7       	1155  	1.289    
7       	692   	1.288    
7       	1246  	1.288    
7       	353   	1.283    
7       	431   	1.281    
7       	696   	1.271    
7       	40    	1.268    
7       	934   	1.265    
7       	593   	1.261    
7       	851   	1.26     
7       	430   	1.258    
7       	657   	1.258    
